-BEGIN HEADER-,,,,,,,,,,,,
NASA/POWER Source Native Resolution Hourly Data ,,,,,,,,,,,,
Dates (month/day/year): 01/01/2021 through 12/31/2021 in LST,,,,,,,,,,,,
Location: Latitude  29.7807   Longitude 40.0982 ,,,,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 685.2 meters,,,,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,,,,,
Parameter(s): ,,,,,,,,,,,,
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) ,,,,,,,,,,,,
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) ,,,,,,,,,,,,
T2M                     MERRA-2 Temperature at 2 Meters (C) ,,,,,,,,,,,,
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/hour) ,,,,,,,,,,,,
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) ,,,,,,,,,,,,
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface Total PAR (Wh/m^2) ,,,,,,,,,,,,
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,,,,,
PS                      MERRA-2 Surface Pressure (kPa) ,,,,,,,,,,,,
PSC                     MERRA-2 Corrected Atmospheric Pressure (Adjusted For Site Elevation) (kPa) ,,,,,,,,,,,,
-END HEADER-,,,,,,,,,,,,
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_UV_INDEX,T2M,PRECTOTCORR,ALLSKY_KT,CLRSKY_SFC_PAR_TOT,RH2M,PS,PSC
2021,11,1,19,0,0,24.42,0,-999,0,30.22,93.77,101.39
2021,11,1,20,0,0,23.57,0,-999,0,31.85,93.78,101.42
2021,11,1,21,0,0,22.77,0,-999,0,33.7,93.79,101.45
2021,11,1,22,0,0,21.99,0,-999,0,35.79,93.78,101.47
2021,11,1,23,0,0,21.2,0,-999,0,37.86,93.77,101.48
2021,11,2,0,0,0,20.38,0,-999,0,39.81,93.76,101.49
2021,11,2,1,0,0,19.75,0,-999,0,40.74,93.75,101.5
2021,11,2,2,0,0,19.27,0,-999,0,40.7,93.75,101.5
2021,11,2,3,0,0,18.89,0,-999,0,40.51,93.74,101.5
2021,11,2,4,0,0,18.36,0,-999,0,41.17,93.74,101.52
2021,11,2,5,0,0,17.71,0,-999,0,42.45,93.74,101.54
2021,11,2,6,5.97,0,17.28,0,0.25,2.53,43.39,93.76,101.57
2021,11,2,7,114.05,0.12,18.47,0,0.43,51.22,40.21,93.8,101.58
2021,11,2,8,306,0.95,21.02,0,0.58,137.6,34.28,93.85,101.56
2021,11,2,9,491.3,2.42,24.04,0,0.66,221.18,28.64,93.87,101.51
2021,11,2,10,624.65,3.97,28.12,0,0.7,283.14,22.69,93.84,101.37
2021,11,2,11,688.22,4.97,31.2,0,0.71,316.07,19.13,93.78,101.23
2021,11,2,12,684.83,5.07,32.71,0,0.7,319,17.76,93.7,101.11
2021,11,2,13,636.55,4.1,33.52,0,0.71,287.33,17.27,93.62,100.99
2021,11,2,14,504.05,2.53,33.75,0,0.67,226.11,17.24,93.56,100.93
2021,11,2,15,309.45,1,33.44,0,0.58,142.09,17.56,93.53,100.9
2021,11,2,16,118.72,0.15,32.26,0,0.43,54.8,18.83,93.52,100.92
2021,11,2,17,7.78,0,28.62,0,0.26,3.2,23.49,93.53,101.02
2021,11,2,18,0,0,27.79,0,-999,0,24.94,93.56,101.07
2021,11,2,19,0,0,27.87,0,-999,0,24.95,93.59,101.1
2021,11,2,20,0,0,27.52,0,-999,0,25.35,93.61,101.14
2021,11,2,21,0,0,26.64,0,-999,0,26.28,93.63,101.19
2021,11,2,22,0,0,25.54,0,-999,0,27.45,93.65,101.23
2021,11,2,23,0,0,24.41,0,-999,0,28.97,93.65,101.26
2021,11,3,0,0,0,23.46,0,-999,0,30.78,93.64,101.27
2021,11,3,1,0,0,21.93,0,-999,0,34.68,93.63,101.31
2021,11,3,2,0,0,20.64,0,-999,0,39.98,93.62,101.33
2021,11,3,3,0,0,19.63,0,-999,0,45.12,93.65,101.39
2021,11,3,4,0,0,18.51,0,-999,0,49.1,93.69,101.46
2021,11,3,5,0,0,17.74,0,-999,0,51.42,93.74,101.54
2021,11,3,6,5.65,0,17.19,0,0.25,2.3,53.73,93.8,101.62
2021,11,3,7,114.12,0.12,17.65,0,0.44,50.93,54.53,93.87,101.69
2021,11,3,8,303.88,0.85,19.5,0,0.58,137.2,51.37,93.94,101.71
2021,11,3,9,489.45,2.25,23.28,0,0.66,221.4,40.92,93.98,101.65
2021,11,3,10,631.1,3.75,26.21,0,0.71,284.38,32.94,93.97,101.56
2021,11,3,11,708.1,4.78,27.88,0,0.73,318.98,28.93,93.92,101.46
2021,11,3,12,705.17,4.78,29.09,0,0.73,318.55,25.95,93.85,101.36
2021,11,3,13,637.97,3.85,29.94,0,0.71,288,23.74,93.79,101.27
2021,11,3,14,451.45,2.17,30.26,0,0.61,228.2,22.61,93.76,101.23
2021,11,3,15,258.35,0.8,29.87,0,0.49,145.8,22.69,93.75,101.23
2021,11,3,16,95.32,0.12,28.61,0,0.35,56.82,24.29,93.77,101.28
2021,11,3,17,6.97,0,25.53,0,0.25,3.08,29.71,93.82,101.41
2021,11,3,18,0,0,23.17,0,-999,0,35.94,93.89,101.56
2021,11,3,19,0,0,22.06,0,-999,0,40.49,93.94,101.63
2021,11,3,20,0,0,21.2,0,-999,0,43.76,93.95,101.67
2021,11,3,21,0,0,20.58,0,-999,0,45.28,93.97,101.71
2021,11,3,22,0,0,19.95,0,-999,0,45.28,93.97,101.73
2021,11,3,23,0,0,19.19,0,-999,0,44.77,93.96,101.74
2021,11,4,0,0,0,18.39,0,-999,0,44.94,93.96,101.75
2021,11,4,1,0,0,17.63,0,-999,0,46.63,93.96,101.78
2021,11,4,2,0,0,16.94,0,-999,0,49.64,93.97,101.81
2021,11,4,3,0,0,16.29,0,-999,0,54.25,93.98,101.84
2021,11,4,4,0,0,15.65,0,-999,0,60.66,94,101.87
2021,11,4,5,0,0,15.05,0,-999,0,67,94.04,101.93
2021,11,4,6,5.43,0,14.5,0,0.26,2.28,71.27,94.07,101.99
2021,11,4,7,132.23,-999,14.9,0,0.52,61.16,69.84,94.12,102.03
2021,11,4,8,334.51,-999,16.86,0,0.65,154.48,61.72,94.17,102.03
2021,11,4,9,500.1,-999,20.7,0,0.68,230.88,48.19,94.19,101.94
2021,11,4,10,643.42,4.03,23.05,0,0.73,291,41.26,94.18,101.86
2021,11,4,11,679.33,-999,24.77,0,0.7,313.57,36.37,94.12,101.76
2021,11,4,12,706.47,4.93,26.18,0,0.73,318.65,31.93,94.06,101.65
2021,11,4,13,636.33,3.92,26.95,0,0.71,286.8,29.27,93.98,101.55
2021,11,4,14,502.52,2.4,27.26,0,0.68,225.17,27.86,93.93,101.49
2021,11,4,15,309.98,0.95,27.12,0,0.59,142.95,27.28,93.89,101.45
2021,11,4,16,118.07,0.15,26.4,0,0.44,54.72,27.81,93.89,101.47
2021,11,4,17,7.18,0,23.87,0,0.27,2.85,31.73,93.9,101.54
2021,11,4,18,0,0,21.86,0,-999,0,35.22,93.93,101.63
2021,11,4,19,0,0,20.53,0,-999,0,37.67,93.97,101.7
2021,11,4,20,0,0,19.49,0,-999,0,39.72,93.99,101.76
2021,11,4,21,0,0,18.58,0,-999,0,41.85,94.01,101.81
2021,11,4,22,0,0,17.71,0,-999,0,44.05,94.02,101.84
2021,11,4,23,0,0,16.88,0,-999,0,46.42,94.01,101.86
2021,11,5,0,0,0,16.13,0,-999,0,48.68,93.99,101.86
2021,11,5,1,0,0,15.48,0,-999,0,51,93.98,101.87
2021,11,5,2,0,0,14.88,0,-999,0,53.36,93.97,101.87
2021,11,5,3,0,0,14.34,0,-999,0,55.8,93.97,101.88
2021,11,5,4,0,0,13.88,0,-999,0,58.15,93.97,101.89
2021,11,5,5,0,0,13.49,0,-999,0,60.23,93.98,101.92
2021,11,5,6,5.25,0,13.14,0,0.27,2.12,61.94,94.01,101.96
2021,11,5,7,126.6,0.12,14.25,0,0.51,54.33,57.65,94.06,101.98
2021,11,5,8,333.1,0.93,16.9,0,0.65,146.6,48.51,94.1,101.95
2021,11,5,9,521.9,2.45,20.3,0,0.72,231.07,39.22,94.11,101.87
2021,11,5,10,661.1,4.05,23.62,0,0.75,292.8,31.5,94.09,101.75
2021,11,5,11,738.15,5.12,25.35,0,0.77,325.88,27.46,94.02,101.64
2021,11,5,12,742.85,5.25,26.49,0,0.77,329.5,24.69,93.92,101.5
2021,11,5,13,674.8,4.2,27.22,0,0.76,298.08,22.55,93.83,101.39
2021,11,5,14,527.97,2.6,27.53,0,0.72,237.27,21.07,93.77,101.31
2021,11,5,15,334.38,1.02,27.34,0,0.64,153.46,20.39,93.75,101.29
2021,11,5,16,129.15,0.15,26.51,0,0.49,59.9,20.46,93.74,101.3
2021,11,5,17,7.1,0,22.88,0,0.28,2.83,24.56,93.75,101.41
2021,11,5,18,0,0,20.73,0,-999,0,27.09,93.78,101.49
2021,11,5,19,0,0,19.52,0,-999,0,28.15,93.8,101.55
2021,11,5,20,0,0,18.38,0,-999,0,29.52,93.81,101.59
2021,11,5,21,0,0,17.38,0,-999,0,31.29,93.81,101.63
2021,11,5,22,0,0,16.53,0,-999,0,33.5,93.8,101.64
2021,11,5,23,0,0,15.76,0,-999,0,36.18,93.78,101.64
2021,11,6,0,0,0,15.07,0,-999,0,39.57,93.76,101.64
2021,11,6,1,0,0,14.43,0,-999,0,43.7,93.76,101.65
2021,11,6,2,0,0,13.81,0,-999,0,48.62,93.77,101.68
2021,11,6,3,0,0,13.22,0,-999,0,53.89,93.78,101.71
2021,11,6,4,0,0,12.73,0,-999,0,58.61,93.81,101.75
2021,11,6,5,0,-999,12.34,0,-999,0,61.92,93.84,101.8
2021,11,6,6,0.01,-999,12.05,0,0,11.48,64.1,93.88,101.85
2021,11,6,7,125.68,-999,13.3,0,0.51,58.14,59.57,93.92,101.85
2021,11,6,8,327.39,-999,16.48,0,0.64,151.2,48.79,93.95,101.8
2021,11,6,9,492.53,-999,19.63,0,0.68,227.38,39.7,93.96,101.72
2021,11,6,10,675.65,4.28,23.59,0,0.77,297.13,28.06,93.93,101.59
2021,11,6,11,671.33,-999,25.11,0,0.7,309.87,23.91,93.87,101.48
2021,11,6,12,732.4,5.1,26.04,0,0.77,320.31,21.45,93.79,101.37
2021,11,6,13,663.7,4.07,26.52,0,0.75,289.3,19.88,93.72,101.27
2021,11,6,14,487.4,2.38,26.6,0,0.67,227.85,19.05,93.67,101.22
2021,11,6,15,287.65,0.88,26.22,0,0.55,144.4,18.9,93.64,101.2
2021,11,6,16,106.9,0.12,25.25,0,0.41,54.67,19.79,93.63,101.22
2021,11,6,17,5.45,0,21.72,0,0.23,2.58,24.54,93.65,101.33
2021,11,6,18,0,0,19.79,0,-999,0,27.97,93.68,101.42
2021,11,6,19,0,0,18.64,0,-999,0,30.55,93.71,101.47
2021,11,6,20,0,0,17.6,0,-999,0,33.21,93.72,101.52
2021,11,6,21,0,0,16.69,0,-999,0,35.65,93.72,101.54
2021,11,6,22,0,0,15.86,0,-999,0,37.75,93.7,101.55
2021,11,6,23,0,0,15.08,0,-999,0,39.51,93.68,101.55
2021,11,7,0,0,0,14.31,0,-999,0,40.78,93.67,101.55
2021,11,7,1,0,0,13.52,0,-999,0,41.86,93.66,101.57
2021,11,7,2,0,0,12.76,0,-999,0,42.97,93.65,101.58
2021,11,7,3,0,0,12.11,0,-999,0,44.32,93.65,101.6
2021,11,7,4,0,0,11.59,0,-999,0,45.86,93.65,101.61
2021,11,7,5,0,0,11.19,0,-999,0,47.56,93.67,101.65
2021,11,7,6,4.72,0,10.89,0,0.28,1.88,48.99,93.71,101.69
2021,11,7,7,130.6,0.12,12.07,0,0.54,55.28,45.98,93.76,101.72
2021,11,7,8,343.5,0.95,15.17,0,0.68,149.5,38.02,93.8,101.68
2021,11,7,9,534.5,2.53,18.36,0,0.74,234.12,31.48,93.83,101.62
2021,11,7,10,674.85,4.18,22.13,0,0.78,295.7,25.94,93.8,101.48
2021,11,7,11,750.53,5.28,23.53,0,0.79,328.63,23.87,93.74,101.38
2021,11,7,12,744.35,5.18,24.35,0,0.78,325.15,21.92,93.66,101.28
2021,11,7,13,676.03,4.15,24.78,0,0.77,294.82,20.34,93.61,101.21
2021,11,7,14,528.75,2.58,24.82,0,0.73,235.37,19.33,93.58,101.17
2021,11,7,15,333.02,1.02,24.41,0,0.65,152.68,18.88,93.57,101.17
2021,11,7,16,126.97,0.15,23.45,0,0.5,59.52,19.18,93.59,101.22
2021,11,7,17,6.5,0,19.85,0,0.29,2.55,23.01,93.62,101.36
2021,11,7,18,0,0,17.68,0,-999,0,25.47,93.68,101.47
2021,11,7,19,0,0,16.62,0,-999,0,26.86,93.72,101.54
2021,11,7,20,0,0,15.73,0,-999,0,28.44,93.74,101.6
2021,11,7,21,0,0,14.92,0,-999,0,30.05,93.76,101.64
2021,11,7,22,0,0,14.14,0,-999,0,31.61,93.77,101.67
2021,11,7,23,0,0,13.36,0,-999,0,33.06,93.78,101.7
2021,11,8,0,0,0,12.58,0,-999,0,34.58,93.78,101.73
2021,11,8,1,0,0,11.8,0,-999,0,35.98,93.79,101.76
2021,11,8,2,0,0,11.06,0,-999,0,37.34,93.81,101.8
2021,11,8,3,0,0,10.4,0,-999,0,38.54,93.82,101.83
2021,11,8,4,0,0,9.88,0,-999,0,39.42,93.84,101.87
2021,11,8,5,0,-999,9.51,0,-999,0,40.05,93.88,101.92
2021,11,8,6,0.01,-999,9.2,0,0,11.16,40.53,93.93,101.99
2021,11,8,7,119.1,-999,10.13,0,0.5,55.1,37.74,94,102.03
2021,11,8,8,320.26,-999,13.19,0,0.64,147.91,30.64,94.05,102
2021,11,8,9,484.99,-999,15.96,0,0.68,223.9,25.21,94.08,101.95
2021,11,8,10,687.9,4,20.89,0,0.79,295.55,17.59,94.06,101.8
2021,11,8,11,761.28,5.03,22.69,0,0.8,327.41,15.75,94.01,101.69
2021,11,8,12,757.97,4.95,23.47,0,0.8,325.49,14.34,93.94,101.6
2021,11,8,13,687.58,3.97,23.83,0,0.79,294.88,13.21,93.88,101.53
2021,11,8,14,520.28,2.38,23.81,0,0.72,234.77,12.46,93.87,101.51
2021,11,8,15,321.08,0.93,23.34,0,0.63,151.67,12.03,93.88,101.53
2021,11,8,16,120,0.12,22.14,0,0.48,58.4,12.15,93.9,101.59
2021,11,8,17,6.12,0,17.79,0,0.29,2.38,14.58,93.92,101.73
2021,11,8,18,0,0,15.47,0,-999,0,14.68,93.97,101.85
2021,11,8,19,0,0,14.27,0,-999,0,12.99,94.02,101.94
2021,11,8,20,0,0,13.17,0,-999,0,11.17,94.05,102.01
2021,11,8,21,0,0,12.13,0,-999,0,10.15,94.07,102.06
2021,11,8,22,0,0,11.18,0,-999,0,10.24,94.08,102.09
2021,11,8,23,0,0,10.33,0,-999,0,11.08,94.08,102.12
2021,11,9,0,0,0,9.65,0,-999,0,12.22,94.09,102.15
2021,11,9,1,0,0,9.19,0,-999,0,13.52,94.1,102.17
2021,11,9,2,0,0,8.95,0,-999,0,14.66,94.1,102.18
2021,11,9,3,0,0,8.79,0,-999,0,15.76,94.11,102.2
2021,11,9,4,0,0,8.58,0,-999,0,16.94,94.13,102.23
2021,11,9,5,0,0,8.32,0,-999,0,18.48,94.16,102.26
2021,11,9,6,4.12,0,7.96,0,0.29,1.58,20.08,94.2,102.32
2021,11,9,7,128.62,0.1,8.22,0,0.55,52.62,20.99,94.26,102.38
2021,11,9,8,344.12,0.9,10.99,0,0.7,145.6,18.24,94.32,102.36
2021,11,9,9,536.72,2.4,13.4,0,0.76,229.52,16.16,94.35,102.32
2021,11,9,10,677.03,3.97,17.54,0,0.79,290.5,12.24,94.34,102.19
2021,11,9,11,752.5,5.03,20.62,0,0.8,323.03,9.35,94.31,102.07
2021,11,9,12,745.28,4.93,21.69,0,0.79,319.25,8.22,94.23,101.96
2021,11,9,13,662.53,3.92,22.26,0,0.76,288.07,7.54,94.17,101.88
2021,11,9,14,513.12,2.38,22.44,0,0.71,228.17,7.18,94.13,101.83
2021,11,9,15,313.27,0.9,22.13,0,0.62,145.3,7.15,94.12,101.83
2021,11,9,16,111.45,0.12,20.91,0,0.45,54.38,7.7,94.13,101.87
2021,11,9,17,4.93,0,17.26,0,0.25,2.17,9.82,94.14,101.99
2021,11,9,18,0,0,15.25,0,-999,0,11.61,94.19,102.09
2021,11,9,19,0,0,14.03,0,-999,0,13.23,94.22,102.17
2021,11,9,20,0,0,13.04,0,-999,0,14.91,94.23,102.2
2021,11,9,21,0,0,12.22,0,-999,0,16.48,94.22,102.22
2021,11,9,22,0,0,11.42,0,-999,0,18.04,94.2,102.22
2021,11,9,23,0,0,10.64,0,-999,0,19.59,94.18,102.21
2021,11,10,0,0,0,9.91,0,-999,0,21.18,94.15,102.2
2021,11,10,1,0,0,9.23,0,-999,0,22.81,94.12,102.19
2021,11,10,2,0,0,8.64,0,-999,0,24.27,94.1,102.19
2021,11,10,3,0,0,8.14,0,-999,0,25.38,94.08,102.19
2021,11,10,4,0,0,7.72,0,-999,0,26.12,94.07,102.18
2021,11,10,5,0,0,7.4,0,-999,0,26.4,94.06,102.18
2021,11,10,6,0,0,7.12,0,-999,0,26.46,94.06,102.19
2021,11,10,7,122.52,-999,7.96,0,0.51,56.69,24.57,94.08,102.18
2021,11,10,8,313.14,-999,12.08,0,0.64,144.62,18.43,94.1,102.09
2021,11,10,9,477.48,-999,14.84,0,0.68,220.44,15.3,94.09,101.99
2021,11,10,10,661.65,3.88,19.4,0,0.77,286.78,11.12,94.02,101.8
2021,11,10,11,732.7,4.88,22.76,0,0.78,318.72,9.09,93.92,101.6
2021,11,10,12,734,4.9,24.29,0,0.78,319.65,9.57,93.83,101.46
2021,11,10,13,664.8,3.95,25.32,0,0.77,289.35,10.15,93.72,101.31
2021,11,10,14,473.1,2.22,25.86,0,0.66,229.47,10.63,93.63,101.2
2021,11,10,15,271,0.82,25.87,0,0.54,146.8,11.11,93.56,101.13
2021,11,10,16,101.4,0.12,24.24,0,0.41,54.98,12.49,93.5,101.1
2021,11,10,17,5.35,0,20.92,0,0.29,2.08,15.45,93.46,101.15
2021,11,10,18,0,0,19.52,0,-999,0,16.84,93.43,101.16
2021,11,10,19,0,0,18.06,0,-999,0,18.45,93.41,101.17
2021,11,10,20,0,0,16.46,0,-999,0,20.4,93.37,101.17
2021,11,10,21,0,0,15.36,0,-999,0,22.06,93.36,101.19
2021,11,10,22,0,0,14.43,0,-999,0,23.79,93.36,101.22
2021,11,10,23,0,0,13.8,0,-999,0,24.6,93.38,101.26
2021,11,11,0,0,0,13.18,0,-999,0,24.82,93.38,101.27
2021,11,11,1,0,0,12.46,0,-999,0,26.13,93.39,101.31
2021,11,11,2,0,0,11.51,0,-999,0,30.9,93.38,101.32
2021,11,11,3,0,0,10.54,0,-999,0,38.13,93.39,101.36
2021,11,11,4,0,0,9.71,0,-999,0,44.9,93.4,101.4
2021,11,11,5,0,0,9,0,-999,0,50.1,93.41,101.43
2021,11,11,6,0,0,8.41,0,-999,0,53.37,93.42,101.46
2021,11,11,7,134.35,0.1,9.21,0,0.57,55.9,51.47,93.46,101.47
2021,11,11,8,338.42,0.85,11.57,0,0.7,145.49,45.08,93.49,101.44
2021,11,11,9,525.75,2.35,14.84,0,0.75,227.63,37.91,93.48,101.34
2021,11,11,10,664.38,3.9,18.91,0,0.78,287.55,30.44,93.47,101.21
2021,11,11,11,735.05,4.88,20.62,0,0.79,318.97,26.75,93.43,101.12
2021,11,11,12,721.35,4.65,21.76,0,0.77,311.45,23.84,93.36,101.02
2021,11,11,13,650.6,3.72,22.53,0,0.76,280.85,21.47,93.31,100.95
2021,11,11,14,514.97,2.28,22.84,0,0.72,221.53,19.62,93.3,100.92
2021,11,11,15,321.95,0.85,22.56,0,0.64,140.31,18.65,93.31,100.94
2021,11,11,16,119.68,0.1,21.44,0,0.49,51.48,18.98,93.33,100.99
2021,11,11,17,4.82,0,17.22,0,0.27,1.9,24.09,93.38,101.16
2021,11,11,18,0,0,15.05,0,-999,0,26.63,93.43,101.28
2021,11,11,19,0,0,14.12,0,-999,0,25.98,93.49,101.37
2021,11,11,20,0,0,13.22,0,-999,0,24.99,93.54,101.44
2021,11,11,21,0,0,12.36,0,-999,0,25.3,93.57,101.5
2021,11,11,22,0,0,11.51,0,-999,0,26.22,93.6,101.57
2021,11,11,23,0,0,10.76,0,-999,0,27.1,93.63,101.62
2021,11,12,0,0,0,10.11,0,-999,0,28.06,93.63,101.63
2021,11,12,1,0,0,9.35,0,-999,0,29.66,93.63,101.65
2021,11,12,2,0,0,8.58,0,-999,0,31.78,93.62,101.67
2021,11,12,3,0,0,7.95,0,-999,0,34.44,93.63,101.7
2021,11,12,4,0,0,7.47,0,-999,0,37.48,93.65,101.73
2021,11,12,5,0,0,7.11,0,-999,0,40.8,93.68,101.77
2021,11,12,6,0,0,6.94,0,-999,0,43.42,93.74,101.85
2021,11,12,7,123.38,0.1,7.77,0,0.53,51.25,42.47,93.82,101.91
2021,11,12,8,321.95,0.77,11.05,0,0.67,139.5,34.54,93.9,101.9
2021,11,12,9,512.45,2.17,13.56,0,0.74,223.03,29.98,93.95,101.88
2021,11,12,10,654.3,3.67,18.14,0,0.77,284.03,25.32,93.95,101.75
2021,11,12,11,732.28,4.68,20.11,0,0.79,316.67,21.18,93.91,101.66
2021,11,12,12,723.25,4.55,21.11,0,0.78,312.18,19.18,93.85,101.57
2021,11,12,13,653.97,3.65,21.61,0,0.76,281.9,17.95,93.8,101.5
2021,11,12,14,515.97,2.22,21.7,0,0.73,222.57,17.33,93.79,101.48
2021,11,12,15,328.05,0.82,21.33,0,0.66,140.55,17.37,93.81,101.52
2021,11,12,16,123.95,0.1,20.16,0,0.52,51.53,18.55,93.85,101.59
2021,11,12,17,4.6,0,16.28,0,0.28,1.77,23.85,93.9,101.75
2021,11,12,18,0,0,14.37,0,-999,0,27.16,93.95,101.86
2021,11,12,19,0,0,13.42,0,-999,0,29.19,94,101.94
2021,11,12,20,0,0,12.64,0,-999,0,31.05,94.06,102.02
2021,11,12,21,0,0,12.01,0,-999,0,32.69,94.08,102.07
2021,11,12,22,0,0,12.17,0,-999,0,32.45,94.07,102.05
2021,11,12,23,0,0,11.83,0,-999,0,33.19,94.07,102.06
2021,11,13,0,0,0,11.04,0,-999,0,34.51,94.06,102.08
2021,11,13,1,0,0,10.65,0,-999,0,34.95,94.07,102.09
2021,11,13,2,0,0,10,0,-999,0,36.02,94.08,102.12
2021,11,13,3,0,0,9.16,0,-999,0,37.72,94.09,102.16
2021,11,13,4,0,0,8.61,0,-999,0,38.49,94.11,102.2
2021,11,13,5,0,0,8.36,0,-999,0,38.46,94.11,102.21
2021,11,13,6,0,0,8.42,0,-999,0,37.78,94.17,102.27
2021,11,13,7,85.25,0.1,9.16,0,0.38,43.88,35.71,94.27,102.35
2021,11,13,8,247.35,0.73,11.17,0,0.52,126.82,31.02,94.35,102.39
2021,11,13,9,410.67,1.98,13.12,0,0.59,207.08,27.18,94.37,102.35
2021,11,13,10,580.2,3.42,17.02,0,0.69,267.33,21.22,94.35,102.22
2021,11,13,11,633.42,4.3,19.94,0,0.69,299.25,18.18,94.3,102.09
2021,11,13,12,569.88,4.15,21,0,0.62,295.93,17.5,94.21,101.96
2021,11,13,13,452,3,21.58,0,0.53,264.08,17.29,94.14,101.87
2021,11,13,14,328,1.7,21.35,0,0.47,203.78,18,94.1,101.83
2021,11,13,15,200.32,0.68,20.87,0,0.41,123.4,18.84,94.08,101.82
2021,11,13,16,68,0.08,19.91,0,0.29,41.95,19.92,94.09,101.85
2021,11,13,17,3.47,0,18.41,0,0.22,1.52,21.6,94.12,101.93
2021,11,13,18,0,0,17.68,0,-999,0,23.07,94.17,102
2021,11,13,19,0,0,17.01,0,-999,0,24.47,94.2,102.06
2021,11,13,20,0,0,16.44,0,-999,0,24.73,94.21,102.08
2021,11,13,21,0,0,15.99,0,-999,0,24.78,94.21,102.09
2021,11,13,22,0,0,15.01,0,-999,0,26.31,94.23,102.14
2021,11,13,23,0,0,14.56,0,-999,0,27.27,94.25,102.17
2021,11,14,0,0,0,14.33,0,-999,0,28.41,94.22,102.16
2021,11,14,1,0,0,14.07,0,-999,0,30.29,94.18,102.11
2021,11,14,2,0,0,13.75,0,-999,0,32.07,94.15,102.1
2021,11,14,3,0,0,13.57,0,-999,0,32.54,94.14,102.08
2021,11,14,4,0,0,13.44,0,-999,0,32.22,94.12,102.07
2021,11,14,5,0,0,13.25,0,-999,0,31.94,94.13,102.08
2021,11,14,6,0,0,13.05,0,-999,0,31.77,94.17,102.14
2021,11,14,7,59.45,0.08,13.36,0,0.27,39.31,31.05,94.22,102.19
2021,11,14,8,194.9,0.6,14.32,0,0.41,118.13,30.95,94.28,102.22
2021,11,14,9,329.02,1.67,15.18,0,0.48,198.28,31.21,94.29,102.21
2021,11,14,10,401.75,2.6,16.82,0,0.48,258.01,28.41,94.26,102.13
2021,11,14,11,318.98,2.62,18.39,0,0.35,289.62,24.71,94.2,102.02
2021,11,14,12,442.9,3.22,19.85,0,0.48,283.88,22.74,94.12,101.89
2021,11,14,13,481.17,3.12,21.21,0,0.57,254.68,22.38,94.04,101.77
2021,11,14,14,317,1.65,21.94,0,0.45,196.97,24.54,94.01,101.72
2021,11,14,15,194.75,0.68,21.62,0,0.4,119.37,28.16,94.02,101.73
2021,11,14,16,55.55,0.08,20.5,0,0.24,40.65,30.73,94.02,101.76
2021,11,14,17,2.83,0,19.14,0,0.19,1.45,30.04,93.99,101.77
2021,11,14,18,0,0,18.57,0,-999,0,26,94,101.79
2021,11,14,19,0,0,17.6,0,-999,0,25.32,94.02,101.85
2021,11,14,20,0,0,16.7,0,-999,0,26.81,94.03,101.88
2021,11,14,21,0,0,15.92,2.66,-999,0,29.09,94.01,101.88
2021,11,14,22,0,0,14.88,0.5,-999,0,32.77,93.96,101.85
2021,11,14,23,0,0,13.44,0.07,-999,0,37.52,93.93,101.86
2021,11,15,0,0,0,12.42,0.03,-999,0,41.25,93.91,101.87
2021,11,15,1,0,0,12.03,0.11,-999,0,42.74,93.88,101.85
2021,11,15,2,0,0,11.81,0.82,-999,0,43.56,93.84,101.81
2021,11,15,3,0,0,11.74,2.8,-999,0,43.97,93.81,101.78
2021,11,15,4,0,0,11.59,4.49,-999,0,44.72,93.78,101.75
2021,11,15,5,0,0,11.28,7.37,-999,0,46.19,93.74,101.72
2021,11,15,6,0,0,11.1,10.5,-999,0,47.42,93.73,101.72
2021,11,15,7,49.97,0.05,11.35,15.68,0.23,34.87,46.87,93.75,101.73
2021,11,15,8,132.9,0.4,12.87,10.16,0.28,107.97,42.31,93.76,101.7
2021,11,15,9,229.75,1.15,15.33,5.17,0.34,187.55,36.67,93.77,101.64
2021,11,15,10,309.65,2,17.48,3.5,0.37,245.17,33.02,93.73,101.54
2021,11,15,11,365.9,2.78,19.27,2.49,0.4,280.13,30.16,93.67,101.42
2021,11,15,12,381.9,2.85,21.22,1.19,0.42,279.42,27.54,93.58,101.27
2021,11,15,13,479.27,2.8,23.01,0.39,0.57,250.85,26.48,93.48,101.12
2021,11,15,14,377.88,1.7,23.83,0.11,0.54,193.9,26.59,93.41,101.02
2021,11,15,15,244.77,0.68,23.66,0.02,0.5,117.3,27.27,93.39,101
2021,11,15,16,91.88,0.1,22.34,0,0.4,41.02,29.43,93.4,101.05
2021,11,15,17,3.42,0,18.39,0,0.24,1.38,36.17,93.44,101.2
